,Agencia_ID,Town,State,Location,route,locality,area,country,address,lat,lng,bounds_ne_lat,bounds_ne_lng,bounds_sw_lat,bounds_sw_lng,viewport_ne_lat,viewport_ne_lng,viewport_sw_lat,viewport_sw_lng
197,1512,2520 HERMOSILLO SUR,SONORA,"2520 HERMOSILLO SUR, SONORA",Hermosillo Sur,Hermosillo,Sonora,Mexico,"Hermosillo Sur, 83118 Hermosillo, Son., Mexico",29.1419708,-111.027214,29.142091,-111.0268531,29.1417607,-111.0283434,29.1432748302915,-111.0262492697085,29.1405768697085,-111.0289472302915
198,1518,2563 MEXICALI PONIENTE,BAJA CALIFORNIA NORTE,"2563 MEXICALI PONIENTE, BAJA CALIFORNIA NORTE",Mexicali,Baja California,Mexico,,"Mexicali, Baja California, Mexico",32.6245389,-115.4522623,32.6723463,-115.3417969,32.5551708,-115.5587851,32.6723463,-115.3417969,32.5551708,-115.5587851
199,1524,2152 Cruce De Anden Noroeste,BAJA CALIFORNIA NORTE,"2152 Cruce De Anden Noroeste, BAJA CALIFORNIA NORTE",Mariano Matamoros,Tijuana,Baja California,Mexico,"Mariano Matamoros, 22206 Tijuana, B.C., Mexico",32.4949757,-116.8836724,32.508812,-116.8772714,32.4850849,-116.8905251,32.508812,-116.8772714,32.4850849,-116.8905251
200,1530,2552 CABORCA,SONORA,"2552 CABORCA, SONORA",Caborca,Sonora,Mexico,,"Caborca, Sonora, Mexico",30.6954438,-112.1835004,31.7349665,-112.0676659,30.060218,-113.1271669,31.7349665,-112.0676659,30.060218,-113.1271669
201,1531,2566 NOGALES_BW,SONORA,"2566 NOGALES_BW, SONORA",Nogales,Sonora,Mexico,,"Nogales, Sonora, Mexico",31.3011855,-110.9381047,31.3329165,-110.8923321,31.242224,-110.9810008,31.3329165,-110.8923321,31.242224,-110.9810008
202,1532,2551 AGUA PRIETA,SONORA,"2551 AGUA PRIETA, SONORA",Agua Prieta,Sonora,Mexico,,"Agua Prieta, Sonora, Mexico",31.3277755,-109.5489617,31.3341887,-109.5100584,31.2888752,-109.5910771,31.3341887,-109.5100584,31.2888752,-109.5910771
203,1533,2558 GUAYMAS,SONORA,"2558 GUAYMAS, SONORA",Guaymas,Sonora,Mexico,,"Guaymas, Sonora, Mexico",27.9178651,-110.9089378,27.9873191,-110.8578623,27.8672308,-110.95797,27.9873191,-110.8578623,27.8672308,-110.95797
204,1534,2554 CD. OBREGON,SONORA,"2554 CD. OBREGON, SONORA",Ciudad Obregón,Sonora,Mexico,,"Ciudad Obregón, Sonora, Mexico",27.4827729,-109.930367,27.5307242,-109.8726529,27.434894,-110.009109,27.5307242,-109.8726529,27.434894,-110.009109
205,1535,2565 NAVOJOA,SONORA,"2565 NAVOJOA, SONORA",Navojoa,Sonora,Mexico,,"Navojoa, Sonora, Mexico",27.0727573,-109.4437493,27.106284,-109.4019739,27.0295638,-109.5016234,27.106284,-109.4019739,27.0295638,-109.5016234
206,1536,2564 MOCTEZUMA,SONORA,"2564 MOCTEZUMA, SONORA",Moctezuma,Sonora,Mexico,,"Moctezuma, Sonora, Mexico",29.8034924,-109.6803106,29.8168164,-109.6705616,29.7951465,-109.6903692,29.8168164,-109.6705616,29.7951465,-109.6903692
207,1538,2553 CANANEA,SONORA,"2553 CANANEA, SONORA",Cananea,Sonora,Mexico,,"Cananea, Sonora, Mexico",30.9897648,-110.289179,31.0100477,-110.2498677,30.9642051,-110.3180626,31.0100477,-110.2498677,30.9642051,-110.3180626
208,1539,2555 ENSENADA II,BAJA CALIFORNIA NORTE,"2555 ENSENADA II, BAJA CALIFORNIA NORTE",Ensenada,Baja California,Mexico,,"Ensenada, Baja California, Mexico",31.8667427,-116.5963713,31.9180024,-116.5503716,31.7666551,-116.6695112,31.9180024,-116.5503716,31.7666551,-116.6695112
209,1541,2570 SANTA ANA,SONORA,"2570 SANTA ANA, SONORA",Santa Ana,Sonora,Mexico,,"Santa Ana, Sonora, Mexico",30.5398333,-111.1196215,30.5500373,-111.1052241,30.519064,-111.1391322,30.5500373,-111.1052241,30.519064,-111.1391322
210,1542,2567 PUERTO PEÑASCO,SONORA,"2567 PUERTO PEÑASCO, SONORA",Puerto Peñasco,Sonora,Mexico,,"Puerto Peñasco, Sonora, Mexico",31.3268218,-113.5311843,31.3923582,-113.4454972,31.2811761,-113.5918067,31.3923582,-113.4454972,31.2811761,-113.5918067
211,1544,2561 LOS MOCHIS,SINALOA,"2561 LOS MOCHIS, SINALOA",Los Mochis,Sinaloa,Mexico,,"Los Mochis, Sinaloa, Mexico",25.7904657,-108.985882,25.8384806,-108.9398388,25.7291215,-109.041213,25.8384806,-108.9398388,25.7291215,-109.041213
212,1545,2557 BW_GUASAVE,SINALOA,"2557 BW_GUASAVE, SINALOA",Sinaloa,Mexico,,,"Sinaloa, Mexico",25.1721091,-107.4795173,27.0423059,-105.39222,22.4671337,-109.4476927,27.0423059,-105.39222,22.4671337,-109.4476927
213,1546,2556 GUAMUCHIL,SINALOA,"2556 GUAMUCHIL, SINALOA",Guamúchil,Sinaloa,Mexico,,"Guamúchil, Sinaloa, Mexico",25.4586777,-108.07765,25.4890538,-108.0454072,25.4302713,-108.1065468,25.4890538,-108.0454072,25.4302713,-108.1065468
214,1548,2555 ENSENADA II,BAJA CALIFORNIA NORTE,"2555 ENSENADA II, BAJA CALIFORNIA NORTE",Ensenada,Baja California,Mexico,,"Ensenada, Baja California, Mexico",31.8667427,-116.5963713,31.9180024,-116.5503716,31.7666551,-116.6695112,31.9180024,-116.5503716,31.7666551,-116.6695112
215,1549,2555 ENSENADA II,BAJA CALIFORNIA NORTE,"2555 ENSENADA II, BAJA CALIFORNIA NORTE",Ensenada,Baja California,Mexico,,"Ensenada, Baja California, Mexico",31.8667427,-116.5963713,31.9180024,-116.5503716,31.7666551,-116.6695112,31.9180024,-116.5503716,31.7666551,-116.6695112
216,1550,2572 TIJUANA EL FLORIDO,BAJA CALIFORNIA NORTE,"2572 TIJUANA EL FLORIDO, BAJA CALIFORNIA NORTE",El Florido,Maclovio Rojas,Ejido Maclovio Rojas,Baja California,"El Florido, Maclovio Rojas, 22254 Ejido Maclovio Rojas, B.C., Mexico",32.468236,-116.804315,,,,,32.4776494,-116.7883076,32.4588216,-116.8203224
217,1551,2573 TIJUANA GATO BRONCO,BAJA CALIFORNIA NORTE,"2573 TIJUANA GATO BRONCO, BAJA CALIFORNIA NORTE",Gato Bronco,Tijuana,Baja California,Mexico,"Gato Bronco, Tijuana, B.C., Mexico",32.5089801,-116.922926,32.5215431,-116.9171664,32.4956908,-116.9293112,32.5215431,-116.9171664,32.4956908,-116.9293112
218,1552,2574 TIJUANA PACIFICO,BAJA CALIFORNIA NORTE,"2574 TIJUANA PACIFICO, BAJA CALIFORNIA NORTE",Avenida Del Pacifico,Tijuana,Baja California,Mexico,"Av Del Pacifico, Tijuana, B.C., Mexico",32.5275968,-117.1230816,32.5343879,-117.1088264,32.5207436,-117.1235339,32.5343879,-117.1088264,32.5207436,-117.1235339
219,1554,2571 TECATE,BAJA CALIFORNIA NORTE,"2571 TECATE, BAJA CALIFORNIA NORTE",Tecate,Baja California,Mexico,,"Tecate, Baja California, Mexico",32.563609,-116.6256752,32.5799672,-116.5661908,32.5439121,-116.6793507,32.5799672,-116.5661908,32.5439121,-116.6793507
220,1555,2562 MEXICALI PLAZA,BAJA CALIFORNIA NORTE,"2562 MEXICALI PLAZA, BAJA CALIFORNIA NORTE",s/n,Boulevard Adolfo López Mateos,Eguía,Mexicali,"Boulevard Adolfo López Mateos s/n, Eguía, 21100 Mexicali, B.C., Mexico",32.658463,-115.4777039,,,,,32.65981198029149,-115.4763549197085,32.65711401970849,-115.4790528802915
221,1556,2563 MEXICALI PONIENTE,BAJA CALIFORNIA NORTE,"2563 MEXICALI PONIENTE, BAJA CALIFORNIA NORTE",Mexicali,Baja California,Mexico,,"Mexicali, Baja California, Mexico",32.6245389,-115.4522623,32.6723463,-115.3417969,32.5551708,-115.5587851,32.6723463,-115.3417969,32.5551708,-115.5587851
222,1557,2568 SAN LUIS R.C.,SONORA,"2568 SAN LUIS R.C., SONORA",San Luis Río Colorado,Sonora,Mexico,,"San Luis Río Colorado, Sonora, Mexico",32.4518877,-114.771711,32.4934775,-114.6894881,32.3980009,-114.8279548,32.4934775,-114.6894881,32.3980009,-114.8279548
223,1558,2563 MEXICALI PONIENTE,BAJA CALIFORNIA NORTE,"2563 MEXICALI PONIENTE, BAJA CALIFORNIA NORTE",Mexicali,Baja California,Mexico,,"Mexicali, Baja California, Mexico",32.6245389,-115.4522623,32.6723463,-115.3417969,32.5551708,-115.5587851,32.6723463,-115.3417969,32.5551708,-115.5587851
224,1560,2574 TIJUANA PACIFICO,BAJA CALIFORNIA NORTE,"2574 TIJUANA PACIFICO, BAJA CALIFORNIA NORTE",Avenida Del Pacifico,Tijuana,Baja California,Mexico,"Av Del Pacifico, Tijuana, B.C., Mexico",32.5275968,-117.1230816,32.5343879,-117.1088264,32.5207436,-117.1235339,32.5343879,-117.1088264,32.5207436,-117.1235339
225,1562,2555 ENSENADA II,BAJA CALIFORNIA NORTE,"2555 ENSENADA II, BAJA CALIFORNIA NORTE",Ensenada,Baja California,Mexico,,"Ensenada, Baja California, Mexico",31.8667427,-116.5963713,31.9180024,-116.5503716,31.7666551,-116.6695112,31.9180024,-116.5503716,31.7666551,-116.6695112
226,1563,2566 NOGALES_BW,SONORA,"2566 NOGALES_BW, SONORA",Nogales,Sonora,Mexico,,"Nogales, Sonora, Mexico",31.3011855,-110.9381047,31.3329165,-110.8923321,31.242224,-110.9810008,31.3329165,-110.8923321,31.242224,-110.9810008
227,1564,2561 LOS MOCHIS,SINALOA,"2561 LOS MOCHIS, SINALOA",Los Mochis,Sinaloa,Mexico,,"Los Mochis, Sinaloa, Mexico",25.7904657,-108.985882,25.8384806,-108.9398388,25.7291215,-109.041213,25.8384806,-108.9398388,25.7291215,-109.041213
228,1571,2554 CD. OBREGON,SONORA,"2554 CD. OBREGON, SONORA",Ciudad Obregón,Sonora,Mexico,,"Ciudad Obregón, Sonora, Mexico",27.4827729,-109.930367,27.5307242,-109.8726529,27.434894,-110.009109,27.5307242,-109.8726529,27.434894,-110.009109
229,1573,2520 HERMOSILLO SUR,SONORA,"2520 HERMOSILLO SUR, SONORA",Hermosillo Sur,Hermosillo,Sonora,Mexico,"Hermosillo Sur, 83118 Hermosillo, Son., Mexico",29.1419708,-111.027214,29.142091,-111.0268531,29.1417607,-111.0283434,29.1432748302915,-111.0262492697085,29.1405768697085,-111.0289472302915
230,1576,2571 TECATE,BAJA CALIFORNIA NORTE,"2571 TECATE, BAJA CALIFORNIA NORTE",Tecate,Baja California,Mexico,,"Tecate, Baja California, Mexico",32.563609,-116.6256752,32.5799672,-116.5661908,32.5439121,-116.6793507,32.5799672,-116.5661908,32.5439121,-116.6793507
231,1578,2520 HERMOSILLO SUR,SONORA,"2520 HERMOSILLO SUR, SONORA",Hermosillo Sur,Hermosillo,Sonora,Mexico,"Hermosillo Sur, 83118 Hermosillo, Son., Mexico",29.1419708,-111.027214,29.142091,-111.0268531,29.1417607,-111.0283434,29.1432748302915,-111.0262492697085,29.1405768697085,-111.0289472302915
232,1579,2562 MEXICALI PLAZA,BAJA CALIFORNIA NORTE,"2562 MEXICALI PLAZA, BAJA CALIFORNIA NORTE",s/n,Boulevard Adolfo López Mateos,Eguía,Mexicali,"Boulevard Adolfo López Mateos s/n, Eguía, 21100 Mexicali, B.C., Mexico",32.658463,-115.4777039,,,,,32.65981198029149,-115.4763549197085,32.65711401970849,-115.4790528802915
233,1580,2305 MAZATLAN BIMBO,SINALOA,"2305 MAZATLAN BIMBO, SINALOA",Mazatlán,Sinaloa,Mexico,,"Mazatlán, Sinaloa, Mexico",23.2494148,-106.4111425,23.317596,-106.3503905,23.1758917,-106.4941638,23.317596,-106.3503905,23.1758917,-106.4941638
234,1581,2290 DURANGO BIMBO,DURANGO,"2290 DURANGO BIMBO, DURANGO",,,,,,,,,,,,,,,
235,1583,2573 TIJUANA GATO BRONCO,BAJA CALIFORNIA NORTE,"2573 TIJUANA GATO BRONCO, BAJA CALIFORNIA NORTE",Gato Bronco,Tijuana,Baja California,Mexico,"Gato Bronco, Tijuana, B.C., Mexico",32.5089801,-116.922926,32.5215431,-116.9171664,32.4956908,-116.9293112,32.5215431,-116.9171664,32.4956908,-116.9293112
236,1585,2563 MEXICALI PONIENTE,BAJA CALIFORNIA NORTE,"2563 MEXICALI PONIENTE, BAJA CALIFORNIA NORTE",Mexicali,Baja California,Mexico,,"Mexicali, Baja California, Mexico",32.6245389,-115.4522623,32.6723463,-115.3417969,32.5551708,-115.5587851,32.6723463,-115.3417969,32.5551708,-115.5587851
237,1586,2289 CULIACAN MARINELA,SINALOA,"2289 CULIACAN MARINELA, SINALOA",Culiacán,Sinaloa,Mexico,,"Culiacán, Sinaloa, Mexico",24.8090649,-107.3940117,24.8775659,-107.327716,24.7322684,-107.5189122,24.8775659,-107.327716,24.7322684,-107.5189122
238,1587,2289 CULIACAN MARINELA,SINALOA,"2289 CULIACAN MARINELA, SINALOA",Culiacán,Sinaloa,Mexico,,"Culiacán, Sinaloa, Mexico",24.8090649,-107.3940117,24.8775659,-107.327716,24.7322684,-107.5189122,24.8775659,-107.327716,24.7322684,-107.5189122
239,1588,2573 TIJUANA GATO BRONCO,BAJA CALIFORNIA NORTE,"2573 TIJUANA GATO BRONCO, BAJA CALIFORNIA NORTE",Gato Bronco,Tijuana,Baja California,Mexico,"Gato Bronco, Tijuana, B.C., Mexico",32.5089801,-116.922926,32.5215431,-116.9171664,32.4956908,-116.9293112,32.5215431,-116.9171664,32.4956908,-116.9293112
240,1589,2555 ENSENADA II,BAJA CALIFORNIA NORTE,"2555 ENSENADA II, BAJA CALIFORNIA NORTE",Ensenada,Baja California,Mexico,,"Ensenada, Baja California, Mexico",31.8667427,-116.5963713,31.9180024,-116.5503716,31.7666551,-116.6695112,31.9180024,-116.5503716,31.7666551,-116.6695112
241,1591,2520 HERMOSILLO SUR,SONORA,"2520 HERMOSILLO SUR, SONORA",Hermosillo Sur,Hermosillo,Sonora,Mexico,"Hermosillo Sur, 83118 Hermosillo, Son., Mexico",29.1419708,-111.027214,29.142091,-111.0268531,29.1417607,-111.0283434,29.1432748302915,-111.0262492697085,29.1405768697085,-111.0289472302915
242,1592,2297 LA PAZ,BAJA CALIFORNIA SUR,"2297 LA PAZ, BAJA CALIFORNIA SUR",La Paz,Baja California Sur,Mexico,,"La Paz, Baja California Sur, Mexico",24.1426408,-110.3127531,24.1866877,-110.2531557,24.0461861,-110.3522982,24.1866877,-110.2531557,24.0461861,-110.3522982
243,1593,2290 DURANGO BIMBO,DURANGO,"2290 DURANGO BIMBO, DURANGO",,,,,,,,,,,,,,,
244,1594,2566 NOGALES_BW,SONORA,"2566 NOGALES_BW, SONORA",Nogales,Sonora,Mexico,,"Nogales, Sonora, Mexico",31.3011855,-110.9381047,31.3329165,-110.8923321,31.242224,-110.9810008,31.3329165,-110.8923321,31.242224,-110.9810008
245,1595,2558 GUAYMAS,SONORA,"2558 GUAYMAS, SONORA",Guaymas,Sonora,Mexico,,"Guaymas, Sonora, Mexico",27.9178651,-110.9089378,27.9873191,-110.8578623,27.8672308,-110.95797,27.9873191,-110.8578623,27.8672308,-110.95797
246,1596,2565 NAVOJOA,SONORA,"2565 NAVOJOA, SONORA",Navojoa,Sonora,Mexico,,"Navojoa, Sonora, Mexico",27.0727573,-109.4437493,27.106284,-109.4019739,27.0295638,-109.5016234,27.106284,-109.4019739,27.0295638,-109.5016234
247,1597,2554 CD. OBREGON,SONORA,"2554 CD. OBREGON, SONORA",Ciudad Obregón,Sonora,Mexico,,"Ciudad Obregón, Sonora, Mexico",27.4827729,-109.930367,27.5307242,-109.8726529,27.434894,-110.009109,27.5307242,-109.8726529,27.434894,-110.009109
248,1598,2561 LOS MOCHIS,SINALOA,"2561 LOS MOCHIS, SINALOA",Los Mochis,Sinaloa,Mexico,,"Los Mochis, Sinaloa, Mexico",25.7904657,-108.985882,25.8384806,-108.9398388,25.7291215,-109.041213,25.8384806,-108.9398388,25.7291215,-109.041213
249,1599,2314 SAN LUCAS,BAJA CALIFORNIA SUR,"2314 SAN LUCAS, BAJA CALIFORNIA SUR",Cabo San Lucas,Baja California Sur,Mexico,,"Cabo San Lucas, Baja California Sur, Mexico",22.8905327,-109.9167371,22.9202876,-109.8942559,22.872165,-109.9717403,22.9202876,-109.8942559,22.872165,-109.9717403
250,1602,2417 ZACATLAN,PUEBLA,"2417 ZACATLAN, PUEBLA",Zacatlán,Puebla,Mexico,,"Zacatlán, Puebla, Mexico",19.9350819,-97.9611534,19.9763701,-97.93923,19.9130352,-97.98501710000001,19.9763701,-97.93923,19.9130352,-97.98501710000001
251,1611,2376 CONVENIENCIA VERACRUZ SUR,VERACRUZ,"2376 CONVENIENCIA VERACRUZ SUR, VERACRUZ",Veracruz,Mexico,,,"Veracruz, Mexico",19.2601605,-96.57833869999999,22.4717509,-93.6079398,17.1369649,-98.68154659999999,22.4717509,-93.6079398,17.1369649,-98.68154659999999
252,1612,2352 CORDOBA,VERACRUZ,"2352 CORDOBA, VERACRUZ",Centro,Córdoba,Veracruz,Mexico,"Av. 3, Centro, 94500 Córdoba, Ver., Mexico",18.8900549,-96.9310917,,,,,18.8914038802915,-96.9297427197085,18.8887059197085,-96.9324406802915
253,1613,2361 ORIZABA,VERACRUZ,"2361 ORIZABA, VERACRUZ",Orizaba,Veracruz,Mexico,,"Orizaba, Ver., Mexico",18.8504744,-97.1036396,18.8861664,-97.06797999999999,18.8320156,-97.1255525,18.8861664,-97.06797999999999,18.8320156,-97.1255525
254,1614,2355 JALAPA I,VERACRUZ,"2355 JALAPA I, VERACRUZ",Xalapa,Veracruz,Mexico,,"Xalapa, Ver., Mexico",19.5437751,-96.91018059999999,19.5995077,-96.7989731,19.4845915,-96.9708428,19.5995077,-96.7989731,19.4845915,-96.9708428
255,1615,2358 MARTINEZ DE LA TORRE,VERACRUZ,"2358 MARTINEZ DE LA TORRE, VERACRUZ",Martínez de la Torre,Veracruz,Mexico,,"Martínez de la Torre, Ver., Mexico",20.0615132,-97.05452559999999,20.090885,-97.01942939999999,20.0461723,-97.095215,20.090885,-97.01942939999999,20.0461723,-97.095215
256,1616,2363 POZA RICA,VERACRUZ,"2363 POZA RICA, VERACRUZ",Poza Rica,Veracruz,Mexico,,"Poza Rica, Ver., Mexico",20.5270592,-97.4629119,20.5724225,-97.4016856,20.497175,-97.4881319,20.5724225,-97.4016856,20.497175,-97.4881319
257,1617,2370 TEZIUTLAN,PUEBLA,"2370 TEZIUTLAN, PUEBLA",,,,,,,,,,,,,,,
258,1618,2373 TUXPAM,VERACRUZ,"2373 TUXPAM, VERACRUZ",Túxpam de Rodríguez Cano,Veracruz,Mexico,,"Túxpam de Rodríguez Cano, Ver., Mexico",20.9561149,-97.40633509999999,20.9815113,-97.32585519999999,20.937808,-97.435859,20.9815113,-97.32585519999999,20.937808,-97.435859
259,1620,2374 TUXTEPEC,OAXACA,"2374 TUXTEPEC, OAXACA",San Juan Bautista Tuxtepec,Oaxaca,Mexico,,"San Juan Bautista Tuxtepec, Oaxaca, Mexico",18.0809028,-96.1420947,18.1126246,-96.1043286,18.0263625,-96.17806929999999,18.1126246,-96.1043286,18.0263625,-96.17806929999999
260,1622,2375 VERACRUZ NORTE,VERACRUZ,"2375 VERACRUZ NORTE, VERACRUZ",Boulevard Veracruz Norte,Geovillas del Puerto,Veracruz,Veracruz,"Blvrd Veracruz Nte, Geovillas del Puerto, 91777 Veracruz, Ver., Mexico",19.1498808,-96.16245699999999,19.1534461,-96.1618955,19.1465789,-96.1629727,19.1534461,-96.1610851197085,19.1465789,-96.16378308029151
261,1623,2354 ISLA,VERACRUZ,"2354 ISLA, VERACRUZ",Isla,Veracruz,Mexico,,"Isla, Ver., Mexico",18.028804,-95.52806299999999,18.3642519,-95.3801539,17.8814664,-95.7293655,18.3642519,-95.3801539,17.8814664,-95.7293655
262,1625,2504 TAMPICO MARINELA,TAMAULIPAS,"2504 TAMPICO MARINELA, TAMAULIPAS",Tampico,Tamaulipas,Mexico,,"Tampico, Tamaulipas, Mexico",22.2331041,-97.861099,22.3255145,-97.8363806,22.2069658,-97.90259060000001,22.3255145,-97.8363806,22.2069658,-97.90259060000001
263,1626,2377 VERACRUZ SUR MLA,VERACRUZ,"2377 VERACRUZ SUR MLA, VERACRUZ",Heroica Veracruz,Veracruz,Mexico,,"Heroica Veracruz, Ver., Mexico",19.173773,-96.1342241,19.2264809,-96.1181648,19.1310527,-96.2344675,19.2264809,-96.1181648,19.1310527,-96.2344675
264,1628,2364 PUEBLA NORTE BIMBO,PUEBLA,"2364 PUEBLA NORTE BIMBO, PUEBLA",Sierra del Norte,Everest II,Heroica Puebla de Zaragoza,Puebla,"Sierra del Norte, Everest II, 72456 Puebla, Pue., Mexico",19.0195744,-98.2246991,19.0196237,-98.2239467,19.018913,-98.2247584,19.0206173302915,-98.22300356970848,19.0179193697085,-98.2257015302915
265,1629,2365 PUEBLA SUR BIMBO,PUEBLA,"2365 PUEBLA SUR BIMBO, PUEBLA",Puebla Sur,Cerro del Márquez,Heroica Puebla de Zaragoza,Puebla,"Puebla Sur, Cerro del Márquez, 72227 Puebla, Pue., Mexico",19.0922705,-98.1349941,19.0937041,-98.1338558,19.0908101,-98.1367575,19.0937041,-98.1338558,19.0908101,-98.1367575
266,1631,2372 AG.TULANCINGO,HIDALGO,"2372 AG.TULANCINGO, HIDALGO",Tulancingo,Hidalgo,Mexico,,"Tulancingo, Hgo., Mexico",20.0904802,-98.3690922,20.1308788,-98.3320626,20.0535969,-98.4061081,20.1308788,-98.3320626,20.0535969,-98.4061081
267,1632,2353 HUAJUAPAN,OAXACA,"2353 HUAJUAPAN, OAXACA",,,,,,,,,,,,,,,
268,1633,2360 OAXACA BIMBO,OAXACA,"2360 OAXACA BIMBO, OAXACA",514,Bustamante,OAX_RE_BENITO JUAREZ,Centro,"Bustamante 514, OAX_RE_BENITO JUAREZ, Centro, 68000 Oaxaca de Juárez, Oax., Mexico",17.0557901,-96.725971,,,,,17.0571390802915,-96.72462201970849,17.0544411197085,-96.7273199802915
269,1634,2415 JUXTLAHUACA,OAXACA,"2415 JUXTLAHUACA, OAXACA",Santiago Juxtlahuaca,Oaxaca,Mexico,,"Santiago Juxtlahuaca, Oaxaca, Mexico",17.3338551,-98.0106756,17.3504446,-98.00101980000001,17.3167438,-98.0194807,17.3504446,-98.00101980000001,17.3167438,-98.0194807
270,1635,2416 PACHUCA II,HIDALGO,"2416 PACHUCA II, HIDALGO",Pachuca,Hidalgo,Mexico,,"Pachuca, Hgo., Mexico",20.1010608,-98.7591311,20.1416836,-98.6899035,20.0233552,-98.82365229999999,20.1416836,-98.6899035,20.0233552,-98.82365229999999
271,1636,2359 AG.MIXQUIAHUALA,HIDALGO,"2359 AG.MIXQUIAHUALA, HIDALGO",Mixquiahuala,Hidalgo,Mexico,,"Mixquiahuala, Hgo., Mexico",20.2304048,-99.21065510000001,20.2446187,-99.19498639999999,20.2195201,-99.2302699,20.2446187,-99.19498639999999,20.2195201,-99.2302699
272,1637,2367 SAN MARTIN T.,PUEBLA,"2367 SAN MARTIN T., PUEBLA",Puebla,Mexico,,,"Puebla, Mexico",19.0412894,-98.20620129999999,20.8399597,-96.724683,17.8609119,-99.0704942,20.8399597,-96.724683,17.8609119,-99.0704942
273,1640,2359 AG.MIXQUIAHUALA,HIDALGO,"2359 AG.MIXQUIAHUALA, HIDALGO",Mixquiahuala,Hidalgo,Mexico,,"Mixquiahuala, Hgo., Mexico",20.2304048,-99.21065510000001,20.2446187,-99.19498639999999,20.2195201,-99.2302699,20.2446187,-99.19498639999999,20.2195201,-99.2302699
274,1650,2377 VERACRUZ SUR MLA,VERACRUZ,"2377 VERACRUZ SUR MLA, VERACRUZ",Heroica Veracruz,Veracruz,Mexico,,"Heroica Veracruz, Ver., Mexico",19.173773,-96.1342241,19.2264809,-96.1181648,19.1310527,-96.2344675,19.2264809,-96.1181648,19.1310527,-96.2344675
275,1653,2416 PACHUCA II,HIDALGO,"2416 PACHUCA II, HIDALGO",Pachuca,Hidalgo,Mexico,,"Pachuca, Hgo., Mexico",20.1010608,-98.7591311,20.1416836,-98.6899035,20.0233552,-98.82365229999999,20.1416836,-98.6899035,20.0233552,-98.82365229999999
276,1654,2053 OAXACA MARINELA,OAXACA,"2053 OAXACA MARINELA, OAXACA",1,De Lima,I.v.o. Montoya,Montoya,"De Lima 1, I.v.o. Montoya, Montoya, 68036 Oaxaca de Juárez, Oax., Mexico",17.0721004,-96.75714040000001,,,,,17.0734493802915,-96.75579141970852,17.0707514197085,-96.75848938029152
277,1655,2363 POZA RICA,VERACRUZ,"2363 POZA RICA, VERACRUZ",Poza Rica,Veracruz,Mexico,,"Poza Rica, Ver., Mexico",20.5270592,-97.4629119,20.5724225,-97.4016856,20.497175,-97.4881319,20.5724225,-97.4016856,20.497175,-97.4881319
278,1656,2407 TEPEACA,PUEBLA,"2407 TEPEACA, PUEBLA",Tepeaca,Puebla,Mexico,,"Tepeaca, Puebla, Mexico",18.9659554,-97.8993756,19.0001432,-97.8748394,18.9406573,-97.930522,19.0001432,-97.8748394,18.9406573,-97.930522
279,1657,2365 PUEBLA SUR BIMBO,PUEBLA,"2365 PUEBLA SUR BIMBO, PUEBLA",Puebla Sur,Cerro del Márquez,Heroica Puebla de Zaragoza,Puebla,"Puebla Sur, Cerro del Márquez, 72227 Puebla, Pue., Mexico",19.0922705,-98.1349941,19.0937041,-98.1338558,19.0908101,-98.1367575,19.0937041,-98.1338558,19.0908101,-98.1367575
280,1658,2364 PUEBLA NORTE BIMBO,PUEBLA,"2364 PUEBLA NORTE BIMBO, PUEBLA",Sierra del Norte,Everest II,Heroica Puebla de Zaragoza,Puebla,"Sierra del Norte, Everest II, 72456 Puebla, Pue., Mexico",19.0195744,-98.2246991,19.0196237,-98.2239467,19.018913,-98.2247584,19.0206173302915,-98.22300356970848,19.0179193697085,-98.2257015302915
281,1659,2364 PUEBLA NORTE BIMBO,PUEBLA,"2364 PUEBLA NORTE BIMBO, PUEBLA",Sierra del Norte,Everest II,Heroica Puebla de Zaragoza,Puebla,"Sierra del Norte, Everest II, 72456 Puebla, Pue., Mexico",19.0195744,-98.2246991,19.0196237,-98.2239467,19.018913,-98.2247584,19.0206173302915,-98.22300356970848,19.0179193697085,-98.2257015302915
282,1660,2416 PACHUCA II,HIDALGO,"2416 PACHUCA II, HIDALGO",Pachuca,Hidalgo,Mexico,,"Pachuca, Hgo., Mexico",20.1010608,-98.7591311,20.1416836,-98.6899035,20.0233552,-98.82365229999999,20.1416836,-98.6899035,20.0233552,-98.82365229999999
283,1661,2036 APIZACO MARINELA,TLAXCALA,"2036 APIZACO MARINELA, TLAXCALA",2008,Álvaro Obregón,Cristo Rey,Apizaco,"Álvaro Obregón 2008, Cristo Rey, 90342 Apizaco, Tlax., Mexico",19.4133582,-98.1242915,,,,,19.4147071802915,-98.1229425197085,19.4120092197085,-98.12564048029151
284,1663,2372 AG.TULANCINGO,HIDALGO,"2372 AG.TULANCINGO, HIDALGO",Tulancingo,Hidalgo,Mexico,,"Tulancingo, Hgo., Mexico",20.0904802,-98.3690922,20.1308788,-98.3320626,20.0535969,-98.4061081,20.1308788,-98.3320626,20.0535969,-98.4061081
